sip,dip,sport,dport,prot,dsfield,ipflags,length,label,payload
10.1.60.73,10.1.60.253,5222,54039,tcp,0x00,0x40,244,xmpp,"<?xml version='1.0' encoding='UTF-8'?><stream:stream xmlns:stream=""http://etherx.jabber.org/streams"" xmlns=""jabber:client"" from=""jabber.usma.bluenet"" id=""79bb6d89"" xml:lang=""en"">"
10.1.60.253,10.1.60.73,54039,5222,tcp,0x00,0x40,83,xmpp,"</stream:stream>
"
10.1.60.203,10.1.60.73,49551,5222,tcp,0x00,0x40,162,xmpp,"<stream:stream to='host' xmlns='jabber:client' xmlns:stream='http://etherx.jabber.org/streams'>
"
10.1.60.73,10.1.60.203,5222,49551,tcp,0x00,0x40,244,xmpp,"<?xml version='1.0' encoding='UTF-8'?><stream:stream xmlns:stream=""http://etherx.jabber.org/streams"" xmlns=""jabber:client"" from=""jabber.usma.bluenet"" id=""24fe9633"" xml:lang=""en"">"
10.1.60.203,10.1.60.73,49551,5222,tcp,0x00,0x40,83,xmpp,"</stream:stream>
"
10.1.60.203,10.1.60.73,64643,5222,tcp,0x00,0x40,162,xmpp,"<stream:stream to='host' xmlns='jabber:client' xmlns:stream='http://etherx.jabber.org/streams'>
"
10.1.60.73,10.1.60.203,5222,64643,tcp,0x00,0x40,244,xmpp,"<?xml version='1.0' encoding='UTF-8'?><stream:stream xmlns:stream=""http://etherx.jabber.org/streams"" xmlns=""jabber:client"" from=""jabber.usma.bluenet"" id=""4056fcb0"" xml:lang=""en"">"
10.1.60.203,10.1.60.73,64643,5222,tcp,0x00,0x40,83,xmpp,"</stream:stream>
"
10.1.60.203,10.1.60.73,53341,5222,tcp,0x00,0x40,162,xmpp,"<stream:stream to='host' xmlns='jabber:client' xmlns:stream='http://etherx.jabber.org/streams'>
"
10.1.60.73,10.1.60.203,5222,53341,tcp,0x00,0x40,244,xmpp,"<?xml version='1.0' encoding='UTF-8'?><stream:stream xmlns:stream=""http://etherx.jabber.org/streams"" xmlns=""jabber:client"" from=""jabber.usma.bluenet"" id=""cb78b3f7"" xml:lang=""en"">"
10.1.60.203,10.1.60.73,53341,5222,tcp,0x00,0x40,83,xmpp,"</stream:stream>
"
10.1.60.203,10.1.60.73,64197,5222,tcp,0x00,0x40,162,xmpp,"<stream:stream to='host' xmlns='jabber:client' xmlns:stream='http://etherx.jabber.org/streams'>
"
10.1.60.73,10.1.60.203,5222,64197,tcp,0x00,0x40,244,xmpp,"<?xml version='1.0' encoding='UTF-8'?><stream:stream xmlns:stream=""http://etherx.jabber.org/streams"" xmlns=""jabber:client"" from=""jabber.usma.bluenet"" id=""9ba30f5a"" xml:lang=""en"">"
10.1.60.203,10.1.60.73,64197,5222,tcp,0x00,0x40,83,xmpp,"</stream:stream>
"
10.1.60.253,10.1.60.73,64806,5222,tcp,0x00,0x40,162,xmpp,"<stream:stream to='host' xmlns='jabber:client' xmlns:stream='http://etherx.jabber.org/streams'>
"
10.1.60.73,10.1.60.253,5222,64806,tcp,0x00,0x40,244,xmpp,"<?xml version='1.0' encoding='UTF-8'?><stream:stream xmlns:stream=""http://etherx.jabber.org/streams"" xmlns=""jabber:client"" from=""jabber.usma.bluenet"" id=""c37fed16"" xml:lang=""en"">"
10.1.60.253,10.1.60.73,64806,5222,tcp,0x00,0x40,83,xmpp,"</stream:stream>
"
10.1.60.203,10.1.60.73,50367,5222,tcp,0x00,0x40,162,xmpp,"<stream:stream to='host' xmlns='jabber:client' xmlns:stream='http://etherx.jabber.org/streams'>
"
10.1.60.73,10.1.60.203,5222,50367,tcp,0x00,0x40,243,xmpp,"<?xml version='1.0' encoding='UTF-8'?><stream:stream xmlns:stream=""http://etherx.jabber.org/streams"" xmlns=""jabber:client"" from=""jabber.usma.bluenet"" id=""70407d7"" xml:lang=""en"">"
10.1.60.203,10.1.60.73,50367,5222,tcp,0x00,0x40,83,xmpp,"</stream:stream>
"
10.1.60.203,10.1.60.73,52793,5222,tcp,0x00,0x40,162,xmpp,"<stream:stream to='host' xmlns='jabber:client' xmlns:stream='http://etherx.jabber.org/streams'>
"
10.1.60.73,10.1.60.203,5222,52793,tcp,0x00,0x40,244,xmpp,"<?xml version='1.0' encoding='UTF-8'?><stream:stream xmlns:stream=""http://etherx.jabber.org/streams"" xmlns=""jabber:client"" from=""jabber.usma.bluenet"" id=""921ef662"" xml:lang=""en"">"
10.1.60.203,10.1.60.73,52793,5222,tcp,0x00,0x40,83,xmpp,"</stream:stream>
"
10.1.60.203,10.1.60.73,54354,5222,tcp,0x00,0x40,162,xmpp,"<stream:stream to='host' xmlns='jabber:client' xmlns:stream='http://etherx.jabber.org/streams'>
"
10.1.60.73,10.1.60.203,5222,54354,tcp,0x00,0x40,244,xmpp,"<?xml version='1.0' encoding='UTF-8'?><stream:stream xmlns:stream=""http://etherx.jabber.org/streams"" xmlns=""jabber:client"" from=""jabber.usma.bluenet"" id=""d42a9d29"" xml:lang=""en"">"
10.1.60.203,10.1.60.73,54354,5222,tcp,0x00,0x40,83,xmpp,"</stream:stream>
"
10.1.60.203,10.1.60.73,60817,5222,tcp,0x00,0x40,162,xmpp,"<stream:stream to='host' xmlns='jabber:client' xmlns:stream='http://etherx.jabber.org/streams'>
"
10.1.60.73,10.1.60.203,5222,60817,tcp,0x00,0x40,244,xmpp,"<?xml version='1.0' encoding='UTF-8'?><stream:stream xmlns:stream=""http://etherx.jabber.org/streams"" xmlns=""jabber:client"" from=""jabber.usma.bluenet"" id=""d4ec9ffd"" xml:lang=""en"">"
10.1.60.203,10.1.60.73,60817,5222,tcp,0x00,0x40,83,xmpp,"</stream:stream>
"
10.1.60.253,10.1.60.73,50923,5222,tcp,0x00,0x40,162,xmpp,"<stream:stream to='host' xmlns='jabber:client' xmlns:stream='http://etherx.jabber.org/streams'>
"
10.1.60.73,10.1.60.253,5222,50923,tcp,0x00,0x40,244,xmpp,"<?xml version='1.0' encoding='UTF-8'?><stream:stream xmlns:stream=""http://etherx.jabber.org/streams"" xmlns=""jabber:client"" from=""jabber.usma.bluenet"" id=""9294043f"" xml:lang=""en"">"
10.1.60.253,10.1.60.73,50923,5222,tcp,0x00,0x40,83,xmpp,"</stream:stream>
"
10.1.60.203,10.1.60.73,56300,5222,tcp,0x00,0x40,162,xmpp,"<stream:stream to='host' xmlns='jabber:client' xmlns:stream='http://etherx.jabber.org/streams'>
"
10.1.60.73,10.1.60.203,5222,56300,tcp,0x00,0x40,244,xmpp,"<?xml version='1.0' encoding='UTF-8'?><stream:stream xmlns:stream=""http://etherx.jabber.org/streams"" xmlns=""jabber:client"" from=""jabber.usma.bluenet"" id=""d4fb89d6"" xml:lang=""en"">"
10.1.60.203,10.1.60.73,56300,5222,tcp,0x00,0x40,83,xmpp,"</stream:stream>
"
10.1.60.203,10.1.60.73,56672,5222,tcp,0x00,0x40,162,xmpp,"<stream:stream to='host' xmlns='jabber:client' xmlns:stream='http://etherx.jabber.org/streams'>
"
10.1.60.73,10.1.60.203,5222,56672,tcp,0x00,0x40,244,xmpp,"<?xml version='1.0' encoding='UTF-8'?><stream:stream xmlns:stream=""http://etherx.jabber.org/streams"" xmlns=""jabber:client"" from=""jabber.usma.bluenet"" id=""8f8d682c"" xml:lang=""en"">"
10.1.60.203,10.1.60.73,56672,5222,tcp,0x00,0x40,83,xmpp,"</stream:stream>
"
10.1.60.73,10.1.60.203,5222,56672,tcp,0x00,0x40,82,xmpp,</stream:stream>
10.1.60.203,10.1.60.73,50860,5222,tcp,0x00,0x40,162,xmpp,"<stream:stream to='host' xmlns='jabber:client' xmlns:stream='http://etherx.jabber.org/streams'>
"
10.1.60.73,10.1.60.203,5222,50860,tcp,0x00,0x40,244,xmpp,"<?xml version='1.0' encoding='UTF-8'?><stream:stream xmlns:stream=""http://etherx.jabber.org/streams"" xmlns=""jabber:client"" from=""jabber.usma.bluenet"" id=""d77557ec"" xml:lang=""en"">"
10.1.60.203,10.1.60.73,50860,5222,tcp,0x00,0x40,83,xmpp,"</stream:stream>
"
10.1.60.203,10.1.60.73,63804,5222,tcp,0x00,0x40,162,xmpp,"<stream:stream to='host' xmlns='jabber:client' xmlns:stream='http://etherx.jabber.org/streams'>
"
10.1.60.73,10.1.60.203,5222,63804,tcp,0x00,0x40,244,xmpp,"<?xml version='1.0' encoding='UTF-8'?><stream:stream xmlns:stream=""http://etherx.jabber.org/streams"" xmlns=""jabber:client"" from=""jabber.usma.bluenet"" id=""c8c820c4"" xml:lang=""en"">"
10.1.60.203,10.1.60.73,63804,5222,tcp,0x00,0x40,83,xmpp,"</stream:stream>
"
10.1.60.253,10.1.60.73,55854,5222,tcp,0x00,0x40,162,xmpp,"<stream:stream to='host' xmlns='jabber:client' xmlns:stream='http://etherx.jabber.org/streams'>
"
10.1.60.73,10.1.60.253,5222,55854,tcp,0x00,0x40,244,xmpp,"<?xml version='1.0' encoding='UTF-8'?><stream:stream xmlns:stream=""http://etherx.jabber.org/streams"" xmlns=""jabber:client"" from=""jabber.usma.bluenet"" id=""40bb6e3c"" xml:lang=""en"">"
10.1.60.253,10.1.60.73,55854,5222,tcp,0x00,0x40,83,xmpp,"</stream:stream>
"
10.1.60.203,10.1.60.73,64409,5222,tcp,0x00,0x40,162,xmpp,"<stream:stream to='host' xmlns='jabber:client' xmlns:stream='http://etherx.jabber.org/streams'>
"
10.1.60.73,10.1.60.203,5222,64409,tcp,0x00,0x40,244,xmpp,"<?xml version='1.0' encoding='UTF-8'?><stream:stream xmlns:stream=""http://etherx.jabber.org/streams"" xmlns=""jabber:client"" from=""jabber.usma.bluenet"" id=""a1096337"" xml:lang=""en"">"
10.1.60.203,10.1.60.73,64409,5222,tcp,0x00,0x40,83,xmpp,"</stream:stream>
"
10.1.60.203,10.1.60.73,51598,5222,tcp,0x00,0x40,162,xmpp,"<stream:stream to='host' xmlns='jabber:client' xmlns:stream='http://etherx.jabber.org/streams'>
"
10.1.60.73,10.1.60.203,5222,51598,tcp,0x00,0x40,244,xmpp,"<?xml version='1.0' encoding='UTF-8'?><stream:stream xmlns:stream=""http://etherx.jabber.org/streams"" xmlns=""jabber:client"" from=""jabber.usma.bluenet"" id=""4ded90ee"" xml:lang=""en"">"
10.1.60.203,10.1.60.73,51598,5222,tcp,0x00,0x40,83,xmpp,"</stream:stream>
"
10.1.60.203,10.1.60.73,52568,5222,tcp,0x00,0x40,162,xmpp,"<stream:stream to='host' xmlns='jabber:client' xmlns:stream='http://etherx.jabber.org/streams'>
"
10.1.60.73,10.1.60.203,5222,52568,tcp,0x00,0x40,244,xmpp,"<?xml version='1.0' encoding='UTF-8'?><stream:stream xmlns:stream=""http://etherx.jabber.org/streams"" xmlns=""jabber:client"" from=""jabber.usma.bluenet"" id=""c223a101"" xml:lang=""en"">"
10.1.60.203,10.1.60.73,52568,5222,tcp,0x00,0x40,83,xmpp,"</stream:stream>
"
10.1.60.203,10.1.60.73,55999,5222,tcp,0x00,0x40,162,xmpp,"<stream:stream to='host' xmlns='jabber:client' xmlns:stream='http://etherx.jabber.org/streams'>
"
10.1.60.73,10.1.60.203,5222,55999,tcp,0x00,0x40,244,xmpp,"<?xml version='1.0' encoding='UTF-8'?><stream:stream xmlns:stream=""http://etherx.jabber.org/streams"" xmlns=""jabber:client"" from=""jabber.usma.bluenet"" id=""8025314b"" xml:lang=""en"">"
10.1.60.203,10.1.60.73,55999,5222,tcp,0x00,0x40,83,xmpp,"</stream:stream>
"
10.1.60.253,10.1.60.73,59859,5222,tcp,0x00,0x40,162,xmpp,"<stream:stream to='host' xmlns='jabber:client' xmlns:stream='http://etherx.jabber.org/streams'>
"
10.1.60.73,10.1.60.253,5222,59859,tcp,0x00,0x40,244,xmpp,"<?xml version='1.0' encoding='UTF-8'?><stream:stream xmlns:stream=""http://etherx.jabber.org/streams"" xmlns=""jabber:client"" from=""jabber.usma.bluenet"" id=""dd41deab"" xml:lang=""en"">"
10.1.60.253,10.1.60.73,59859,5222,tcp,0x00,0x40,83,xmpp,"</stream:stream>
"
10.1.60.203,10.1.60.73,52998,5222,tcp,0x00,0x40,162,xmpp,"<stream:stream to='host' xmlns='jabber:client' xmlns:stream='http://etherx.jabber.org/streams'>
"
10.1.60.73,10.1.60.203,5222,52998,tcp,0x00,0x40,243,xmpp,"<?xml version='1.0' encoding='UTF-8'?><stream:stream xmlns:stream=""http://etherx.jabber.org/streams"" xmlns=""jabber:client"" from=""jabber.usma.bluenet"" id=""2313138"" xml:lang=""en"">"
10.1.60.203,10.1.60.73,52998,5222,tcp,0x00,0x40,83,xmpp,"</stream:stream>
"
10.1.60.203,10.1.60.73,57929,5222,tcp,0x00,0x40,162,xmpp,"<stream:stream to='host' xmlns='jabber:client' xmlns:stream='http://etherx.jabber.org/streams'>
"
10.1.60.73,10.1.60.203,5222,57929,tcp,0x00,0x40,244,xmpp,"<?xml version='1.0' encoding='UTF-8'?><stream:stream xmlns:stream=""http://etherx.jabber.org/streams"" xmlns=""jabber:client"" from=""jabber.usma.bluenet"" id=""75adbc5c"" xml:lang=""en"">"
10.1.60.203,10.1.60.73,57929,5222,tcp,0x00,0x40,83,xmpp,"</stream:stream>
"
10.1.60.203,10.1.60.73,62098,5222,tcp,0x00,0x40,162,xmpp,"<stream:stream to='host' xmlns='jabber:client' xmlns:stream='http://etherx.jabber.org/streams'>
"
10.1.60.73,10.1.60.203,5222,62098,tcp,0x00,0x40,244,xmpp,"<?xml version='1.0' encoding='UTF-8'?><stream:stream xmlns:stream=""http://etherx.jabber.org/streams"" xmlns=""jabber:client"" from=""jabber.usma.bluenet"" id=""dd698380"" xml:lang=""en"">"
10.1.60.203,10.1.60.73,62098,5222,tcp,0x00,0x40,83,xmpp,"</stream:stream>
"
10.1.60.203,10.1.60.73,58932,5222,tcp,0x00,0x40,162,xmpp,"<stream:stream to='host' xmlns='jabber:client' xmlns:stream='http://etherx.jabber.org/streams'>
"
10.1.60.73,10.1.60.203,5222,58932,tcp,0x00,0x40,244,xmpp,"<?xml version='1.0' encoding='UTF-8'?><stream:stream xmlns:stream=""http://etherx.jabber.org/streams"" xmlns=""jabber:client"" from=""jabber.usma.bluenet"" id=""32edf76a"" xml:lang=""en"">"
10.1.60.203,10.1.60.73,58932,5222,tcp,0x00,0x40,83,xmpp,"</stream:stream>
"
10.1.60.203,10.1.60.73,60161,5222,tcp,0x00,0x40,162,xmpp,"<stream:stream to='host' xmlns='jabber:client' xmlns:stream='http://etherx.jabber.org/streams'>
"
10.1.60.73,10.1.60.203,5222,60161,tcp,0x00,0x40,244,xmpp,"<?xml version='1.0' encoding='UTF-8'?><stream:stream xmlns:stream=""http://etherx.jabber.org/streams"" xmlns=""jabber:client"" from=""jabber.usma.bluenet"" id=""854f1462"" xml:lang=""en"">"
10.1.60.203,10.1.60.73,60161,5222,tcp,0x00,0x40,83,xmpp,"</stream:stream>
"
10.1.60.253,10.1.60.73,57251,5222,tcp,0x00,0x40,162,xmpp,"<stream:stream to='host' xmlns='jabber:client' xmlns:stream='http://etherx.jabber.org/streams'>
"
10.1.60.73,10.1.60.253,5222,57251,tcp,0x00,0x40,244,xmpp,"<?xml version='1.0' encoding='UTF-8'?><stream:stream xmlns:stream=""http://etherx.jabber.org/streams"" xmlns=""jabber:client"" from=""jabber.usma.bluenet"" id=""17f88460"" xml:lang=""en"">"
10.1.60.253,10.1.60.73,57251,5222,tcp,0x00,0x40,83,xmpp,"</stream:stream>
"
10.1.60.203,10.1.60.73,59273,5222,tcp,0x00,0x40,162,xmpp,"<stream:stream to='host' xmlns='jabber:client' xmlns:stream='http://etherx.jabber.org/streams'>
"
10.1.60.73,10.1.60.203,5222,59273,tcp,0x00,0x40,244,xmpp,"<?xml version='1.0' encoding='UTF-8'?><stream:stream xmlns:stream=""http://etherx.jabber.org/streams"" xmlns=""jabber:client"" from=""jabber.usma.bluenet"" id=""f9300909"" xml:lang=""en"">"
10.1.60.203,10.1.60.73,59273,5222,tcp,0x00,0x40,83,xmpp,"</stream:stream>
"
10.1.60.203,10.1.60.73,50406,5222,tcp,0x00,0x40,162,xmpp,"<stream:stream to='host' xmlns='jabber:client' xmlns:stream='http://etherx.jabber.org/streams'>
"
10.1.60.73,10.1.60.203,5222,50406,tcp,0x00,0x40,244,xmpp,"<?xml version='1.0' encoding='UTF-8'?><stream:stream xmlns:stream=""http://etherx.jabber.org/streams"" xmlns=""jabber:client"" from=""jabber.usma.bluenet"" id=""993b387e"" xml:lang=""en"">"
10.1.60.203,10.1.60.73,50406,5222,tcp,0x00,0x40,83,xmpp,"</stream:stream>
"
10.1.60.203,10.1.60.73,57003,5222,tcp,0x00,0x40,162,xmpp,"<stream:stream to='host' xmlns='jabber:client' xmlns:stream='http://etherx.jabber.org/streams'>
"
10.1.60.73,10.1.60.203,5222,57003,tcp,0x00,0x40,244,xmpp,"<?xml version='1.0' encoding='UTF-8'?><stream:stream xmlns:stream=""http://etherx.jabber.org/streams"" xmlns=""jabber:client"" from=""jabber.usma.bluenet"" id=""442b8ff1"" xml:lang=""en"">"
10.1.60.203,10.1.60.73,57003,5222,tcp,0x00,0x40,83,xmpp,"</stream:stream>
"
10.1.60.203,10.1.60.73,57529,5222,tcp,0x00,0x40,162,xmpp,"<stream:stream to='host' xmlns='jabber:client' xmlns:stream='http://etherx.jabber.org/streams'>
"
10.1.60.73,10.1.60.203,5222,57529,tcp,0x00,0x40,244,xmpp,"<?xml version='1.0' encoding='UTF-8'?><stream:stream xmlns:stream=""http://etherx.jabber.org/streams"" xmlns=""jabber:client"" from=""jabber.usma.bluenet"" id=""bf89902b"" xml:lang=""en"">"
10.1.60.203,10.1.60.73,57529,5222,tcp,0x00,0x40,83,xmpp,"</stream:stream>
"
10.1.60.253,10.1.60.73,58532,5222,tcp,0x00,0x40,162,xmpp,"<stream:stream to='host' xmlns='jabber:client' xmlns:stream='http://etherx.jabber.org/streams'>
"
10.1.60.73,10.1.60.253,5222,58532,tcp,0x00,0x40,244,xmpp,"<?xml version='1.0' encoding='UTF-8'?><stream:stream xmlns:stream=""http://etherx.jabber.org/streams"" xmlns=""jabber:client"" from=""jabber.usma.bluenet"" id=""aad9f357"" xml:lang=""en"">"
10.1.60.253,10.1.60.73,58532,5222,tcp,0x00,0x40,83,xmpp,"</stream:stream>
"
10.1.60.203,10.1.60.73,56052,5222,tcp,0x00,0x40,162,xmpp,"<stream:stream to='host' xmlns='jabber:client' xmlns:stream='http://etherx.jabber.org/streams'>
"
10.1.60.73,10.1.60.203,5222,56052,tcp,0x00,0x40,244,xmpp,"<?xml version='1.0' encoding='UTF-8'?><stream:stream xmlns:stream=""http://etherx.jabber.org/streams"" xmlns=""jabber:client"" from=""jabber.usma.bluenet"" id=""63858b63"" xml:lang=""en"">"
10.1.60.203,10.1.60.73,56052,5222,tcp,0x00,0x40,83,xmpp,"</stream:stream>
"
10.1.60.203,10.1.60.73,53948,5222,tcp,0x00,0x40,162,xmpp,"<stream:stream to='host' xmlns='jabber:client' xmlns:stream='http://etherx.jabber.org/streams'>
"
10.1.60.73,10.1.60.203,5222,53948,tcp,0x00,0x40,244,xmpp,"<?xml version='1.0' encoding='UTF-8'?><stream:stream xmlns:stream=""http://etherx.jabber.org/streams"" xmlns=""jabber:client"" from=""jabber.usma.bluenet"" id=""33f28e8d"" xml:lang=""en"">"
10.1.60.203,10.1.60.73,53948,5222,tcp,0x00,0x40,83,xmpp,"</stream:stream>
"
10.1.60.203,10.1.60.73,57288,5222,tcp,0x00,0x40,162,xmpp,"<stream:stream to='host' xmlns='jabber:client' xmlns:stream='http://etherx.jabber.org/streams'>
"
10.1.60.73,10.1.60.203,5222,57288,tcp,0x00,0x40,244,xmpp,"<?xml version='1.0' encoding='UTF-8'?><stream:stream xmlns:stream=""http://etherx.jabber.org/streams"" xmlns=""jabber:client"" from=""jabber.usma.bluenet"" id=""58191fa3"" xml:lang=""en"">"
10.1.60.203,10.1.60.73,57288,5222,tcp,0x00,0x40,83,xmpp,"</stream:stream>
"
10.1.60.203,10.1.60.73,58927,5222,tcp,0x00,0x40,162,xmpp,"<stream:stream to='host' xmlns='jabber:client' xmlns:stream='http://etherx.jabber.org/streams'>
"
10.1.60.73,10.1.60.203,5222,58927,tcp,0x00,0x40,244,xmpp,"<?xml version='1.0' encoding='UTF-8'?><stream:stream xmlns:stream=""http://etherx.jabber.org/streams"" xmlns=""jabber:client"" from=""jabber.usma.bluenet"" id=""aa4239bb"" xml:lang=""en"">"
10.1.60.203,10.1.60.73,58927,5222,tcp,0x00,0x40,83,xmpp,"</stream:stream>
"
10.1.60.253,10.1.60.73,55554,5222,tcp,0x00,0x40,162,xmpp,"<stream:stream to='host' xmlns='jabber:client' xmlns:stream='http://etherx.jabber.org/streams'>
"
10.1.60.73,10.1.60.253,5222,55554,tcp,0x00,0x40,244,xmpp,"<?xml version='1.0' encoding='UTF-8'?><stream:stream xmlns:stream=""http://etherx.jabber.org/streams"" xmlns=""jabber:client"" from=""jabber.usma.bluenet"" id=""e21d50dd"" xml:lang=""en"">"
10.1.60.253,10.1.60.73,55554,5222,tcp,0x00,0x40,83,xmpp,"</stream:stream>
"
10.1.60.203,10.1.60.73,60101,5222,tcp,0x00,0x40,162,xmpp,"<stream:stream to='host' xmlns='jabber:client' xmlns:stream='http://etherx.jabber.org/streams'>
"
10.1.60.73,10.1.60.203,5222,60101,tcp,0x00,0x40,244,xmpp,"<?xml version='1.0' encoding='UTF-8'?><stream:stream xmlns:stream=""http://etherx.jabber.org/streams"" xmlns=""jabber:client"" from=""jabber.usma.bluenet"" id=""9bed87a4"" xml:lang=""en"">"
10.1.60.203,10.1.60.73,60101,5222,tcp,0x00,0x40,83,xmpp,"</stream:stream>
"
10.1.60.203,10.1.60.73,58600,5222,tcp,0x00,0x40,162,xmpp,"<stream:stream to='host' xmlns='jabber:client' xmlns:stream='http://etherx.jabber.org/streams'>
"
10.1.60.73,10.1.60.203,5222,58600,tcp,0x00,0x40,244,xmpp,"<?xml version='1.0' encoding='UTF-8'?><stream:stream xmlns:stream=""http://etherx.jabber.org/streams"" xmlns=""jabber:client"" from=""jabber.usma.bluenet"" id=""7d31397f"" xml:lang=""en"">"
10.1.60.203,10.1.60.73,58600,5222,tcp,0x00,0x40,83,xmpp,"</stream:stream>
"
10.1.60.203,10.1.60.73,62283,5222,tcp,0x00,0x40,162,xmpp,"<stream:stream to='host' xmlns='jabber:client' xmlns:stream='http://etherx.jabber.org/streams'>
"
10.1.60.73,10.1.60.203,5222,62283,tcp,0x00,0x40,244,xmpp,"<?xml version='1.0' encoding='UTF-8'?><stream:stream xmlns:stream=""http://etherx.jabber.org/streams"" xmlns=""jabber:client"" from=""jabber.usma.bluenet"" id=""ade58b96"" xml:lang=""en"">"
10.1.60.203,10.1.60.73,62283,5222,tcp,0x00,0x40,83,xmpp,"</stream:stream>
"
10.1.60.203,10.1.60.73,57045,5222,tcp,0x00,0x40,162,xmpp,"<stream:stream to='host' xmlns='jabber:client' xmlns:stream='http://etherx.jabber.org/streams'>
"
10.1.60.73,10.1.60.203,5222,57045,tcp,0x00,0x40,244,xmpp,"<?xml version='1.0' encoding='UTF-8'?><stream:stream xmlns:stream=""http://etherx.jabber.org/streams"" xmlns=""jabber:client"" from=""jabber.usma.bluenet"" id=""435ca62e"" xml:lang=""en"">"
10.1.60.203,10.1.60.73,57045,5222,tcp,0x00,0x40,83,xmpp,"</stream:stream>
"
10.1.60.253,10.1.60.73,64566,5222,tcp,0x00,0x40,162,xmpp,"<stream:stream to='host' xmlns='jabber:client' xmlns:stream='http://etherx.jabber.org/streams'>
"
10.1.60.73,10.1.60.253,5222,64566,tcp,0x00,0x40,244,xmpp,"<?xml version='1.0' encoding='UTF-8'?><stream:stream xmlns:stream=""http://etherx.jabber.org/streams"" xmlns=""jabber:client"" from=""jabber.usma.bluenet"" id=""4cf1aacd"" xml:lang=""en"">"
10.1.60.253,10.1.60.73,64566,5222,tcp,0x00,0x40,83,xmpp,"</stream:stream>
"
10.1.60.203,10.1.60.73,56652,5222,tcp,0x00,0x40,162,xmpp,"<stream:stream to='host' xmlns='jabber:client' xmlns:stream='http://etherx.jabber.org/streams'>
"
